,loss,DSC,SEN,PPV,val_loss,val_DSC,val_SEN,val_PPV
170,0.032567742377674826,0.9678384506454071,0.970647856593132,0.9652689763655266,0.13691720428566137,0.8633776754140854,0.8850904603799185,0.8460915337006251
171,0.03036764399924626,0.9700550399720669,0.9727733296652635,0.9675808375080427,0.1404630138228337,0.8597825542092323,0.8859139134486517,0.8389071722825369
172,0.030673614567300927,0.9697336132327715,0.9726790748536587,0.967028321698308,0.1421566914456586,0.858168880144755,0.8790397246678671,0.8418175900975863
173,0.027349233666124444,0.9730308018624783,0.9756787624210119,0.9705732793857654,0.1404527397826314,0.8598082785805067,0.8811451072494189,0.8429187014698982
174,0.02816743586057176,0.9722342547029257,0.9751129777481159,0.969572993616263,0.1295993629222115,0.8706770092248917,0.8928960288564364,0.8529370625813802
175,0.032050289233059935,0.9683809193472067,0.9708913608143727,0.9661219095190366,0.14872293158744773,0.8515919943650564,0.8734523157278696,0.834266277650992
176,0.02890023513464257,0.9715047913293043,0.9742142129689455,0.9690183407316605,0.1614683436540266,0.8388047218322754,0.8630532224973043,0.820079393684864
177,0.025529820180963725,0.9748782484481732,0.9775736710677544,0.9723504725843668,0.12767928838729858,0.8725645616650581,0.8941193347175916,0.8552355840802193
178,0.026507053786190227,0.9738994358728329,0.9765761761615673,0.9714157922814289,0.1238565167101721,0.8764341498414675,0.8978857100009918,0.8592393224438032
179,0.028877903503598645,0.9715212366233269,0.9740329602112373,0.9692249391227961,0.1585518972327312,0.8417144417762756,0.865650917092959,0.8232368479172388
180,0.02937011531321332,0.9710432744274536,0.9737214942773184,0.96857342744867,0.1383971975495418,0.8618689104914665,0.8853870133558909,0.8431360522905985
181,0.02644374396186322,0.9739307599763075,0.9765442361434301,0.9715078435838223,0.13190332924326262,0.8683721174796423,0.8897256801525751,0.8514600396156311
182,0.031886429021445416,0.9685230068862438,0.9712643995881081,0.9660501591861248,0.1419300533210238,0.8583150257666906,0.8809926857550939,0.840632272263368
183,0.029000415971192222,0.9713724671552578,0.9740007556974888,0.9689583145081997,0.13451496449609598,0.8657322401801745,0.8857486844062805,0.849721315006415
184,0.026973604476855446,0.9733995571732521,0.9760544213155905,0.9709444778660933,0.1315551990022262,0.8686427821715673,0.8907453119754791,0.8509972368677458
185,0.02638503220320369,0.974018810937802,0.9765219328304132,0.971695251762867,0.1296437750570476,0.8706168805559477,0.8942516694466273,0.8518071621656418
186,0.02605549258684429,0.9743106172730526,0.9770218047002951,0.9717901709179083,0.12474892909328143,0.8755264456073443,0.8941049054265022,0.8607836241523424
187,0.028493016958236694,0.971912395209074,0.9745388024797043,0.9695146884769201,0.1325820985560616,0.8676934440930685,0.887518917520841,0.8518214325110117
188,0.02980370060928787,0.9705944924304882,0.9732678836832444,0.9681572063515583,0.14039085805416107,0.8599454313516617,0.8821637481451035,0.8423062960306803
189,0.030726867999571066,0.9696861443420252,0.9723038257410129,0.9673303992797931,0.1370426806000372,0.8631872038046519,0.8878600771228472,0.8437633340557417
190,0.028106389722476404,0.9722805308798949,0.9750627471754948,0.969715711971124,0.13276249744618931,0.8675383751591047,0.8867664635181427,0.8522967472672462
191,0.027828832680825144,0.9725666257242361,0.9752044640481472,0.9701425737390915,0.13245113364731273,0.8678223292032877,0.8863534952203432,0.8531844218571981
192,0.025646215188317,0.9747531817605098,0.977336743225654,0.9723409501214823,0.1401470455651482,0.8600395272175471,0.8818262740969658,0.8426036362846693
193,0.02626236091600731,0.9741438000152508,0.9765719200174013,0.9718811456114054,0.13286937586963177,0.8673592880368233,0.8886888846755028,0.8502251952886581
